id,borehole_id,profile_id,temperature,depth
98,7,7,-8.888264,38.797325
99,7,7,-8.798355,43.72083
100,7,7,-8.916403,48.637733
101,7,7,-8.916925,53.7171
102,7,7,-8.971698,58.794743
103,7,7,-8.954105,63.55722
104,7,7,-9.045061,68.79244
105,7,7,-8.946111,73.71624
106,7,7,-8.973742,78.63601
107,7,7,-9.037572,83.8721
108,7,7,-9.019996,88.793304
109,7,7,-8.921029,93.558365
110,7,7,-8.930611,98.79617
111,7,7,-8.831644,103.56124
112,7,7,-8.832184,108.79933
113,7,7,-8.7694,113.72198
114,7,7,-8.78799,118.64204
115,7,7,-8.634806,123.72628
116,7,7,-8.572005,128.4902
117,7,7,-8.563487,133.56985
118,7,7,-8.50067,138.17503
119,8,8,-11.607111,10.607244
120,8,8,-11.715652,11.590239
121,8,8,-11.71586,12.575457
122,8,8,-11.774402,13.559478
123,8,8,-11.882943,14.542472
124,8,8,-11.900113,16.923075
125,8,8,-11.958898,19.056517
126,8,8,-12.034088,19.958094
127,8,8,-12.084314,21.024387
128,8,8,-12.151345,22.74715
129,8,8,-12.160077,24.635315
130,8,8,-12.302334,27.423859
131,8,8,-12.361083,29.393099
132,8,8,-12.378305,32.020004
133,8,8,-12.428826,34.482025
134,8,8,-12.445944,36.61632
135,8,8,-12.479938,39.735497
136,9,9,-11.029793,12.78111
137,9,9,-11.286482,18.13983
138,9,9,-11.5763645,22.841055
139,9,9,-11.610114,24.810808
140,9,9,-11.688332,26.889116
141,9,9,-11.766502,28.748487
142,9,9,-11.878077,30.935581
143,9,9,-11.800693,32.798145
144,10,10,-9.106931,9.75544
145,10,10,-8.575752,19.946976
146,10,10,-9.48892,29.67099
147,10,10,-10.302203,39.9444
148,10,10,-10.704285,49.788372
149,10,10,-10.917456,59.526752
150,10,10,-10.986298,69.815445
151,10,10,-11.04396,79.775955
152,10,10,-10.980048,92.8041
153,10,10,-10.948242,100.02972
154,10,10,-10.96477,125.645164
155,11,11,-6.940505,10.894599
156,11,11,-7.186013,15.925141
157,11,11,-7.809344,21.166868
158,11,11,-8.399249,25.971403
159,11,11,-8.966931,30.776396
160,11,11,-9.156908,35.91755
161,11,11,-9.224592,40.732803
162,11,11,-9.325634,45.65684
163,11,11,-9.504453,50.579285
164,11,11,-9.683294,55.611195
165,11,11,-9.895538,60.97083
166,11,11,-10.129843,65.56372
167,11,11,-10.330954,70.81412
168,11,11,-10.34262,73.44114
169,11,11,-10.643568,77.923195
170,11,11,-10.766877,83.06572
171,11,11,-10.923613,88.645424
172,11,11,-10.991228,93.13228
173,11,11,-11.07007,98.16624
174,11,11,-11.048913,103.202255
175,11,11,-11.049932,108.018875
176,11,11,-11.028891,113.60224
177,12,12,-8.796029,10.747044
178,12,12,-8.685429,13.157636
179,12,12,-8.541516,15.678381
180,12,12,-8.38654,18.418291
181,12,12,-8.199041,24.99029
182,12,12,-8.334504,35.058674
183,12,12,-8.803251,44.90128
184,12,12,-9.327555,54.742744
185,12,12,-9.718502,64.47748
186,12,12,-10.109589,74.86902
187,12,12,-10.422782,84.71481
188,12,12,-10.72491,94.77978
189,12,12,-10.749239,104.740974
190,12,12,-10.750882,112.51325
191,13,13,-11.263265,13.433132
192,13,13,-11.37544,18.466412
193,13,13,-11.499722,28.206617
194,13,13,-11.678586,33.347996
195,13,13,-11.446273,38.16941
196,13,13,-11.536272,43.42208
197,13,13,-11.526203,48.348404
198,13,13,-11.450532,58.31165
199,13,13,-11.597105,68.37981
200,13,13,-11.365903,78.45572
201,13,13,-11.335694,93.23467
202,13,13,-11.037779,103.09302
203,14,14,-10.941761,16.934229
204,14,14,-10.932687,26.594173
205,14,14,-11.225926,47.22489
206,14,14,-11.350185,56.882088
207,14,14,-11.362338,61.821487
208,14,14,-11.385602,66.76066
209,14,14,-11.242223,71.81303
210,14,14,-11.309931,76.75128
211,14,14,-11.365879,78.61622
212,14,14,-11.3443985,82.1293
213,14,14,-11.256528,86.96098
214,14,14,-11.224329,92.34038
215,14,14,-11.158635,96.952065
216,15,15,-13.761322,4.9322367
217,15,15,-14.430087,5.9683676
218,15,15,-14.583189,7.9736485
219,15,15,-14.202822,10.027305
220,15,15,-13.976194,11.974321
221,15,15,-13.758608,13.921435
222,15,15,-13.721805,16.032965
223,15,15,-13.657925,17.981743
224,15,15,-13.440355,19.874706
225,15,15,-13.710997,21.881262
226,15,15,-13.692276,23.992985
227,15,15,-13.547023,25.940884
228,15,15,-13.401736,27.997086
229,16,16,-11.980078,5.102477
230,16,16,-11.812727,5.3714247
231,16,16,-11.441916,5.7193966
232,16,16,-11.306162,6.151142
233,16,16,-11.333189,6.4763465
234,16,16,-11.378249,6.9642024
235,16,16,-11.608654,7.4811416
236,16,16,-11.875241,7.9443207
237,16,16,-12.0921,8.406961
238,16,16,-12.186865,8.9765835
239,16,16,-12.489479,9.900444
240,16,16,-12.886703,11.908369
241,16,16,-12.935818,13.939601
242,16,16,-12.985236,14.969024
243,16,16,-13.070828,15.971762
244,16,16,-13.070231,17.948303
245,16,16,-13.128405,19.92548
246,16,16,-13.181133,24.962185
247,16,16,-13.152505,29.943857
248,16,16,-13.078669,34.92504
249,17,17,-2.1609058,5.04297
250,17,17,-3.2944665,6.0380015
251,17,17,-5.393719,7.9761686
252,17,17,-7.1153874,9.968623
253,17,17,-8.102865,12.069562
254,17,17,-8.670654,14.014446
255,17,17,-8.986806,16.118328
256,17,17,-9.197915,18.012146
257,17,17,-9.2832985,20.11704
258,17,17,-9.599303,22.010397
259,17,17,-9.747513,23.95712
260,17,17,-10.000728,26.061281
261,17,17,-10.107016,28.060822
262,17,17,-10.10841,30.060822
263,18,18,-8.272763,4.99862
264,18,18,-7.3503494,5.950037
265,18,18,-5.715433,8.02739
266,18,18,-4.555991,10.03248
267,18,18,-3.9420023,12.03518
268,18,18,-3.635729,14.071617
269,18,18,-3.6790318,16.001257
270,18,18,-3.7363694,18.001013
271,18,18,-3.8357136,20.070759
272,18,18,-3.9769428,22.035057
273,19,19,-3.97907,5.017452
274,19,19,-4.6930637,6.031867
275,19,19,-4.080468,10.034566
276,19,19,-2.4336202,15.059348
277,19,19,-2.6363924,25.058489
278,20,20,0.0050251256,0.93877554
279,20,20,-0.050251257,1.9387755
280,20,20,-0.1557789,2.9387755
281,20,20,-0.19095477,3.9795918
282,20,20,-0.22110553,4.9591837
283,20,20,-0.20100503,5.9591837
284,20,20,-0.1557789,7.0
285,20,20,-0.10552764,8.020409
286,20,20,-0.07035176,9.0
287,20,20,-0.040201005,10.0
288,21,21,-0.38693467,0.93877554
289,21,21,-0.6080402,1.8979592
290,21,21,-1.0,3.9183674
291,21,21,-1.040201,5.979592
292,21,21,-0.8190955,8.040816
293,21,21,-0.6834171,9.979591
294,22,22,-1.4924623,1.8571428
295,22,22,-1.7939699,3.9591837
296,22,22,-1.8994975,5.9387755
297,22,22,-1.7889447,8.020409
298,22,22,-1.4924623,9.959184
299,23,23,0.0,10.0
300,24,24,0.0,10.0
301,25,25,0.0,10.0
302,26,26,-4.8055615,0.9257505
303,26,26,-4.658909,2.0136745
304,26,26,-4.482312,3.0403888
305,26,26,-3.9735866,3.9391842
306,26,26,-3.2421193,5.015294
307,26,26,-2.4303946,6.008976
308,26,26,-2.0118058,7.030802
309,26,26,-1.7145181,7.994473
310,26,26,-1.3262799,8.996711
311,26,26,-0.5547857,10.011407
312,27,27,-3.6404066,0.012882981
313,27,27,-2.8188024,0.96216595
314,27,27,-2.248765,2.0171165
315,27,27,-2.2032475,3.0423787
316,27,27,-1.7044013,3.9780347
317,27,27,-1.4169931,4.9783087
318,27,27,-1.2000644,6.0001216
319,27,27,-1.0436337,7.0231524
320,27,27,-0.44885486,8.983056
321,27,27,-0.6252651,9.992662
322,28,28,-3.9125462,0.038479876
323,28,28,-3.2419837,1.0310442
324,28,28,-3.1561341,2.0554948
325,28,28,-2.9295292,2.9966288
326,28,28,-2.4608302,3.9530127
327,28,28,-1.9110606,4.98825
328,28,28,-1.0538185,7.003236
329,28,28,-0.51933426,9.004595
330,28,28,-0.36310694,9.987388
331,29,29,-11.247811,1.066948278
332,29,29,-12.999905,1.391808168
333,29,29,-12.797683,1.712743066
334,29,29,-11.163146,1.990633648
335,29,29,-10.114479,2.289784822
336,29,29,-9.1961,2.589197501
337,29,29,-8.667735,2.929561414
338,29,29,-8.140219,3.22975922
339,29,29,-7.0641785,3.796639439
340,29,29,-6.60124,4.1237452
341,30,30,-0.0038096157,5.0093746
342,30,30,0.002507595,9.906486
343,30,30,-0.0064136568,15.0280075
344,30,30,-0.015527801,20.0
345,31,31,-0.1558469,5.0195885
346,31,31,-0.069338664,10.000633
347,31,31,-0.04208747,15.01811
348,31,31,-0.04450882,20.036009
349,32,32,0.0,5.035971
350,32,32,-0.12012012,9.928058
351,32,32,-0.8708709,14.964028
352,32,32,-0.8258258,20.0
353,33,33,-11.114684,3.0386226
354,33,33,-14.262027,5.0617404
355,33,33,-14.393166,6.9358244
356,33,33,-14.3024645,8.98194
357,33,33,-13.989544,11.0296335
358,33,33,-13.930462,13.018706
359,33,33,-13.934619,14.893692
360,33,33,-13.812425,17.053669
361,33,33,-13.816456,18.871838
362,33,33,-13.821116,20.974094
363,33,33,-13.920636,22.905222
364,33,33,-13.893552,25.007704
365,33,33,-13.866216,26.99655
366,33,33,-13.775514,29.042665
367,34,34,-13.243262,1.0307895
368,34,34,-14.988671,1.9326894
369,34,34,-14.764141,2.9891694
370,34,34,-13.495937,4.0174446
371,34,34,-10.553106,5.984242
372,34,34,-7.2046943,7.9819775
373,34,34,-4.9579268,10.007809
374,34,34,-3.6380534,11.941373
375,34,34,-2.8987226,13.994534
376,35,35,-10.582819,1.0220469
377,35,35,-10.712293,1.9630369
378,35,35,-10.493541,2.9660895
379,35,35,-9.985165,4.0613527
380,35,35,-9.023628,6.0390773
381,35,35,-8.5852785,7.984445
382,35,35,-8.380912,10.020036
383,35,35,-8.350659,12.024594
384,35,35,-8.494519,13.998122
385,36,36,-2.5135136,2.1546962
386,36,36,-1.054054,3.1491714
387,36,36,-0.4054054,3.9779005
388,36,36,-0.16216215,4.8066297
389,36,36,-0.2027027,5.469613
390,36,36,-0.36486486,6.1325965
391,36,36,-1.1351352,8.2872925
392,36,36,-1.945946,10.110497
393,36,36,-2.5945945,12.265193
394,36,36,-2.7567568,13.922652
395,36,36,-2.4324324,18.232044
396,36,36,-0.972973,28.176796
397,36,36,-1.9054054,38.121548
398,36,36,-5.635135,58.01105
399,36,36,-7.9864864,78.0663
400,36,36,-8.756757,97.790054
401,36,36,-8.635135,117.84531
402,40,37,-5.5862203,4.1693296
403,40,37,-4.8563666,8.363802
404,40,37,-4.170287,14.463906
405,40,37,-3.2121167,24.722069
406,40,37,-2.123424,37.854286
407,40,37,-1.2635831,50.650116
408,40,37,-0.7303883,59.919914
409,40,37,-0.4257777,65.98968
410,40,37,-0.19775781,75.2352
411,40,37,-0.07866954,83.835686
412,40,37,-0.047427427,99.429276
413,40,37,-0.050159626,128.70215
414,40,37,-0.0655134,176.42879
415,40,37,-0.079530776,209.83717
416,40,37,-0.10524909,251.83565
417,41,38,0.0039943573,15.59142
418,41,38,-0.000371,62.36438
419,41,38,-0.026846834,112.47653
420,41,38,-0.12523572,174.03764
421,41,38,-0.1898582,224.14676
422,41,38,-0.24907565,274.73358
423,41,38,-0.2746158,314.82297
424,41,38,-0.29730493,324.36673
425,42,39,-3.1160312,6.435389
426,42,39,-2.5502026,27.105637
427,42,39,-2.2132785,37.57504
428,42,39,-1.7355673,50.081375
429,42,39,-1.203351,65.03593
430,42,39,-0.85571814,75.09662
431,42,39,-0.45296812,90.46393
432,42,39,-0.21262646,103.65892
433,42,39,-0.10233388,114.54437
434,42,39,-0.068138815,122.98235
435,43,40,-3.6012456,9.310318
436,43,40,-2.8749902,22.89712
437,43,40,-1.9969186,39.6094
438,43,40,-1.3352941,53.87898
439,43,40,-0.8357868,67.33738
440,43,40,-0.45529926,79.5748
441,43,40,-0.18288971,91.27143
442,43,40,-0.061684437,102.70097
443,43,40,-0.07038254,112.501564
444,44,41,-3.512202,16.463573
445,44,41,-2.5052638,28.0995
446,44,41,-1.5526792,42.87282
447,44,41,-0.9433129,55.723583
448,44,41,-0.5061033,70.20634
449,44,41,-0.17670788,86.73275
450,44,41,-0.071430504,96.70004
451,44,41,-0.0833506,102.295685
452,44,41,-0.095097736,107.0724
453,45,42,-4.1777096,15.212463
454,45,42,-3.2244046,26.573582
455,45,42,-2.3357303,38.88792
456,45,42,-1.3940281,54.34331
457,45,42,-0.9879087,63.501934
458,45,42,-0.56083196,75.11807
459,45,42,-0.23045643,87.0039
460,45,42,-0.082312815,97.38212
461,45,42,-0.07307366,104.47986
462,45,42,-0.09512656,107.20889
463,46,43,-9.01528,9.509202
464,46,43,-7.059423,14.417178
465,46,43,-4.5687604,23.619633
466,46,43,-3.3310697,32.668713
467,46,43,-2.1086588,42.177914
468,46,43,-1.2988116,51.53374
469,46,43,-0.7792869,60.58282
470,47,44,-7.046386,11.101447
471,47,44,-5.4552245,15.964654
472,47,44,-4.232813,21.185226
473,47,44,-3.0713074,26.875584
474,47,44,-2.0022998,32.424534
475,47,44,-1.7470798,39.16007
476,47,44,-0.9701201,44.9022
477,47,44,-0.6693757,51.17002
478,47,44,-0.29192933,57.27366
479,47,44,-0.19197704,62.953068
480,47,44,0.016476303,69.233315
481,47,44,0.070904315,75.38044
482,47,44,0.06276969,80.766685
483,47,44,0.08684817,87.22562
484,48,45,-4.335004,9.93925
485,48,45,-2.7951684,16.259045
486,48,45,-1.9109902,21.870085
487,48,45,-1.6972177,28.004581
488,48,45,-1.2761028,33.812225
489,48,45,-1.1423483,39.80025
490,48,45,-0.94439566,46.090065
491,48,45,-0.74659616,52.226032
492,48,45,-0.42085978,58.50405
493,48,45,-0.35130334,64.19029
494,48,45,-0.14738002,76.47993
495,49,46,-5.6442733,11.147231
496,49,46,-4.8296666,15.695565
497,49,46,-4.060014,21.007465
498,49,46,-3.6211839,28.00628
499,49,46,-3.1072352,34.39305
500,49,46,-2.7738264,41.39508
501,50,47,-11.195122,8.4862385
502,50,47,-10.317073,15.137614
503,50,47,-9.707317,22.706423
504,50,47,-9.146341,29.816513
505,50,47,-8.804878,38.073395
506,51,48,-5.200859,9.429793
507,51,48,-4.0426226,13.279214
508,51,48,-2.7780101,17.245718
509,51,48,-1.7523295,21.4677
510,52,49,-4.4828715,10.128656
511,52,49,-4.2939825,15.3638525
512,52,49,-3.4011226,19.957106
513,52,49,-2.4944441,25.525326
514,52,49,-1.109836,30.21804
515,53,50,-6.2633595,10.57593
516,53,50,-4.504019,20.129492
517,53,50,-2.9836762,30.059834
518,53,50,-2.2233722,35.268898
519,53,50,-1.6360865,39.998077
520,53,50,-1.0087359,45.09127
521,53,50,-0.44802752,49.821663
522,54,51,-5.7690287,15.431308
523,54,51,-4.48775,25.616482
524,54,51,-3.2466025,35.315693
525,54,51,-2.1514323,45.387424
526,54,51,-1.0962603,55.21709
527,54,51,-0.28286788,60.3006
528,54,51,-0.041353375,64.55897
529,55,52,-11.1,15.0
530,56,53,-12.2,15.0
531,57,54,-9.5,15.0
532,58,55,-10.5,15.0
533,59,56,-5.598234,0.0
534,59,56,-4.715232,5.11364
535,59,56,-4.04415,10.79546
536,59,56,-3.584989,14.48864
537,59,56,-3.0993378,19.318186
538,59,56,-2.6401765,24.14773
539,59,56,-2.3046358,29.54546
540,59,56,-1.9690949,34.375
541,59,56,-1.642384,39.204546
542,59,56,-1.4039735,44.88637
543,59,56,-1.218543,49.43182
544,59,56,-1.0242826,53.977274
545,59,56,-0.8741722,59.659094
546,59,56,-0.7152318,64.77273
547,59,56,-0.5916115,69.886366
548,59,56,-0.43267107,74.431822
549,59,56,-0.406181,79.82955
550,59,56,-0.25607064,84.375002
551,59,56,-0.17660044,89.77273
552,59,56,-0.08830022,94.318184
553,59,56,-0.03532009,100.000003
554,59,56,-0.04415011,115.0568209
555,60,57,-6.719647,0.0
556,60,57,-5.289183,9.94317
557,60,57,-4.370861,19.60226
558,60,57,-3.593819,29.54545
559,60,57,-2.852097,39.48863
560,60,57,-2.2163355,49.43181
561,60,57,-1.7041943,59.65909
562,60,57,-1.2980132,69.60227
563,60,57,-0.94481236,78.97727
564,60,57,-0.61810154,90.056814
565,60,57,-0.4415011,99.7159
566,60,57,-0.22958058,109.37499
567,60,57,-0.1942605,119.60227
568,60,57,-0.1589404,129.261358
569,60,57,-0.12362031,139.204538
570,60,57,-0.08830022,148.579538
571,60,57,-0.105960265,158.806812
572,60,57,-0.11479029,169.034084
573,60,57,-0.105960265,178.693175
574,61,58,-1.8278146,0.0
575,61,58,-0.45916116,9.94319
576,61,58,-0.2030905,19.602276
577,61,58,0.08830022,29.261364
578,61,58,0.17660044,40.05682
579,61,58,0.09713025,50.28409
580,61,58,0.0794702,59.65909
581,61,58,0.0794702,70.45455
582,61,58,0.061810154,80.397728
583,61,58,0.061810154,90.340912
584,61,58,0.04415011,100.0
585,61,58,0.16777042,109.943184
586,61,58,0.061810154,119.886366
587,61,58,0.052980132,130.11682
588,61,58,0.052980132,140.05682
589,62,59,-0.0014492517,-0.015130059
590,62,59,-0.0018298764,1.9814038
591,62,59,-0.000764,3.9778275
592,62,59,-0.0011392583,6.004842
593,62,59,-0.000804,7.9556
594,62,59,-0.023780545,8.947983
595,62,59,-0.112581216,9.930141
596,62,59,-0.0623,12.120941
597,63,60,-0.000942,2.9414873
598,63,60,-0.0013119128,4.9989824
599,63,60,-0.0024184715,6.980331
600,63,60,-0.008567327,9.083988
601,63,60,-0.23127075,9.558173
602,63,60,-0.32089674,9.946015
603,63,60,-0.16593146,10.95532
604,63,60,-0.09054684,11.879246
605,63,60,-0.041906655,12.911893
606,63,60,-0.012085817,13.869772
607,63,60,-0.006844706,14.905726
608,63,60,-0.0023373761,15.8807745
609,63,60,-0.0023831557,19.828066
610,63,60,-0.004305899,25.4518
611,64,61,-2.7393506,12.4925
612,64,61,-2.5785508,17.66472
613,64,61,-2.57654,22.511517
614,64,61,-2.4316192,24.174791
615,64,61,-2.3584652,26.677738
616,64,61,-2.3289263,28.347439
617,64,61,-2.4147,30.1907
618,64,61,-2.3272622,32.35858
619,65,62,-2.8472223,11.002786
620,65,62,-2.6527777,16.350975
621,65,62,-2.4583333,21.364902
622,65,62,-2.3055556,26.211699
623,65,62,-2.1527777,31.225626
624,65,62,-2.125,36.072422
625,65,62,-2.125,38.41226
626,65,62,-2.0833333,40.417828
627,65,62,-2.0694444,43.426186
628,65,62,-1.9722222,46.26741
629,66,63,-2.5631068,10.0
630,66,63,-2.3009708,14.692738
631,66,63,-2.1553397,20.391062
632,66,63,-1.8640777,25.0838
633,66,63,-1.7475728,30.446928
634,66,63,-1.6019417,34.97207
635,66,63,-1.4708738,40.1676
636,66,63,-1.4271845,45.36313
637,66,63,-1.2815534,50.223465
638,66,63,-1.2815534,54.916203
639,66,63,-1.2524272,57.09497
640,66,63,-1.2524272,59.106144
641,66,63,-1.2378641,61.620113
642,66,63,-1.1941748,63.29609
643,66,63,-1.2524272,66.14525
644,67,64,-1.8,14.679666
645,67,64,-1.4857143,19.693594
646,67,64,-1.1857142,24.373259
647,67,64,-1.0142857,29.88858
648,67,64,-0.8428571,34.568245
649,67,64,-0.62857145,39.415043
650,67,64,-0.6142857,44.5961
651,67,64,-0.4,49.442898
652,67,64,-0.24285714,54.456825
653,67,64,-0.12857144,59.13649
654,67,64,-0.028571429,61.476322
655,67,64,-0.057142857,65.487465
656,67,64,-1.78e-15,69.331474
657,68,65,-1.9856019,10.113668
658,68,65,-1.6565001,15.193034
659,68,65,-1.3995752,19.928144
660,68,65,-1.1143677,25.50684
661,68,65,-0.85730284,30.073885
662,68,65,-0.68760645,35.135387
663,68,65,-0.43096167,40.206635
664,68,65,-0.43278185,42.391506
665,68,65,-0.013791333,43.951202
666,68,65,-0.05908571,46.131207
667,68,65,-0.017571699,48.489017
668,68,65,-0.048234664,50.50258
669,69,66,-1.5528336,15.855853
670,69,66,-1.1878525,21.163725
671,69,66,-1.0973005,26.00075
672,69,66,-0.77600074,30.812063
673,69,66,-0.64246094,35.310013
674,69,66,-0.45067948,40.470043
675,69,66,-0.43195894,45.649357
676,69,66,-0.3703892,50.322468
677,69,66,-0.048950724,55.300907
678,69,66,0.010677637,57.63425
679,69,66,0.026902098,59.805286
680,69,66,0.028704816,61.977932
681,70,67,-1.2858143,14.823253
682,70,67,-0.9049775,19.627935
683,70,67,-0.6542832,24.781403
684,70,67,-0.51966023,29.780663
685,70,67,-0.34156302,34.775078
686,70,67,-0.23620284,39.443317
687,70,67,-0.18838821,44.61939
688,70,67,-0.08316804,49.120502
689,70,67,0.0227522,54.45724
690,70,67,-0.07462721,59.315212
691,70,67,-0.029192822,61.65014
692,70,67,-0.14316384,64.00282
693,70,67,0.035633445,69.83287
694,71,68,0.09006281,21.029411
695,71,68,-0.1321313,27.053476
696,71,68,-2.2451057,32.884136
697,71,68,-3.2794566,38.961823
698,71,68,-3.8524747,43.94786
699,71,68,-3.9527729,48.945484
700,71,68,-2.8652608,54.045753
701,71,68,-2.771574,58.974598
702,71,68,-2.9567194,63.970142
703,71,68,-3.4813023,69.0309
704,71,68,-3.872407,73.87433
705,71,68,-3.9606333,78.94578
706,72,69,0.055536285,0.072341055
707,72,69,0.08964653,3.4555852
708,72,69,-5.4285984,8.099822
709,72,69,-4.4744663,13.27035
710,72,69,-3.6293745,18.364676
711,72,69,-3.5598316,23.14587
712,72,69,-4.366577,33.273323
713,72,69,-6.0579605,43.08497
714,72,69,-7.349448,53.053474
715,72,69,-8.034885,63.03684
716,72,69,-8.23558,73.179146
717,72,69,-7.648213,83.046646
718,72,69,-7.4609375,93.0514
719,72,69,-6.722804,113.14335
720,73,70,-4.2270994,5.8498216
721,73,70,-2.7914083,15.958705
722,73,70,-3.731387,25.93583
723,73,70,-5.180448,35.900475
724,73,70,-7.017431,45.929146
725,73,70,-8.357305,55.749405
726,73,70,-8.970016,65.73455
727,73,70,-8.874296,85.81075
728,73,70,-8.92807,93.75074
729,74,71,-4.877619,-0.1956328
730,74,71,-7.740235,2.8224895
731,74,71,-9.589338,12.850862
732,74,71,-9.0626745,22.863934
733,74,71,-10.705721,32.897354
734,74,71,-10.930412,42.67142
735,74,71,-11.009799,52.669636
736,74,71,-11.0770645,62.66815
737,74,71,-11.070379,70.830215
738,75,72,-10.338589,9.450089
739,75,72,-9.675116,14.245841
740,75,72,-9.617841,19.247326
741,75,72,-9.948487,24.312834
742,75,72,-10.303278,29.23069
743,75,72,-10.709884,39.147354
744,75,72,-10.849973,49.291145
745,75,72,-11.026327,59.286987
746,75,72,-10.887536,69.29055
747,75,72,-10.906317,79.29025
748,76,73,-0.9449242,5.3952785
749,76,73,-1.5061873,6.6700473
750,76,73,-2.5270202,10.255198
751,76,73,-2.0433993,13.108983
752,76,73,-1.3558141,15.968619
753,76,73,-0.92556775,27.34061
754,76,73,-0.8789102,42.832382
755,76,73,-0.9085948,57.805614
756,76,73,-0.8585427,61.163307
757,76,73,-0.86200947,73.55556
758,76,73,-1.0667683,76.389595
759,76,73,-0.79065084,91.88795
760,76,73,-0.54002887,107.38557
761,77,74,-0.9053712,3.3649056
762,77,74,-4.064048,6.15199
763,77,74,-5.5610576,9.4053545
764,77,74,-5.5729055,12.102632
765,77,74,-4.9302135,14.781229
766,77,74,-4.388114,17.847975
767,77,74,-4.059928,21.177675
768,77,74,-3.0751247,32.06575
769,77,74,-2.2545905,40.646854
770,77,74,-2.2646074,50.022213
771,77,74,-0.8773974,59.486122
772,77,74,-0.4216134,69.10504
773,77,74,-0.18009542,77.70267
774,77,74,-0.026583,86.68808
775,78,75,-3.1373737,3.2179723
776,78,75,-5.3114696,17.287859
777,78,75,-3.446951,32.348335
778,78,75,-1.7802211,47.805428
779,79,76,-0.85279304,1.3226973
780,79,76,-8.091371,11.668402
781,79,76,-6.6963825,20.920195
782,79,76,-6.5988793,26.69433
783,79,76,-6.104955,32.665245
784,80,77,-1.8955821,7.146954
785,80,77,-0.35238433,14.507784
786,80,77,-0.12446638,22.16508
787,80,77,-1.2520036,29.845924
788,81,78,-5.129869,3.1171143
789,81,78,-6.584767,5.568971
790,81,78,-6.780437,8.461965
791,81,78,-6.1321874,14.771926
792,82,79,-6.2846074,5.605028
